state,district,city_or_zone,offence,fine_amount,fine_range_min,fine_range_max,mv_act_section,vehicle_type,enforcement_type,source_url,source_type,last_verified_date
Tamil Nadu,Coimbatore,Sulur,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Valparai,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Gandhipuram,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,RS Puram,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Peelamedu,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Singanallur,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Saravanampatti,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Saravanampatti,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Saravanampatti,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Saravanampatti,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Coimbatore,Saravanampatti,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
